provcd_born,cid,countyid,age,urban,gender,qb1,fincome,fage,mage,divorce,han,fbirthy,mbirthy,feduy,meduy,remarriage,younger_brother,confidence,anxiety,desperation,onechild,ifppr,qa1y_best,qa402,qc1,qc8,qe1,qk601,qk7,qk801,qk802,qk803,qk804,qm403,qm503,qm505,qm507,qm509,qm510,qp8,qp801,qq2,qq201,qq3,qq301,qq601,qq602,qq606,eduy,seduy,qz201,qz208,qz211,eduy2010,qa302,urban_3,urban_14,qa5code
23,12290,57,29,1,1,1,20000,56,57,0,1,1954,1953,6,9,0,0,4,5,5,0,60,1981,3,2,3,2,18000,2100,5,5,5,5,3,4,4,4,5,5,0,-8,1,19,0,-8,4,4,5,3,7.5,5,3,6,6,3,1,1,1
23,12290,57,31,1,0,4,20000,56,56,0,1,1954,1954,6,6,0,1,5,4,5,0,60,1979,3,3,2,2,0,0,3,4,5,4,4,3,5,3,5,5,0,-8,0,-8,0,-8,2,3,5,7.5,3,5,4,6,9,3,1,1,1
23,12210,55,33,1,1,2,22000,56,56,0,1,1954,1954,9,6,0,0,4,5,4,0,60,1977,1,3,4,2,15000,1000,4,5,4,3,2,4,4,1,1,5,0,-8,1,17,0,-8,5,5,5,7.5,3,6,6,6,6,1,0,0,1
23,12290,57,25,1,1,1,34100,58,58,0,1,1952,1952,3,9,0,0,3,5,3,0,60,1985,3,4,8,1,3000,350,5,3,3,5,2,5,5,3,1,5,4,120,0,-8,0,-8,4,5,5,12,NA,7,5,5,12,3,1,1,1
23,12210,55,31,1,1,1,50000,58,53,0,1,1952,1957,0,0,0,0,5,5,5,0,60,1979,1,3,4,2,20000,4000,4,4,5,3,3,4,4,4,5,5,1,30,1,19,0,-8,5,5,5,9,9,6,6,6,9,1,0,0,1
23,12290,57,31,1,1,1,49200,58,58,0,1,1952,1952,9,6,0,0,3,5,5,0,60,1979,1,2,6,1,1000,0,3,3,4,3,1,3,3,5,5,5,1,40,1,19,1,5,3,3,5,3,NA,4,5,6,6,1,0,0,1
23,12290,57,32,1,1,1,49200,58,58,0,1,1952,1952,9,6,0,0,5,5,5,0,60,1978,1,2,4,2,0,0,3,5,5,5,3,5,5,2,5,5,0,-8,1,18,0,-8,4,5,5,6,9,6,5,4,9,1,0,0,1
23,12290,57,28,1,1,1,49240,56,57,0,1,1954,1953,7.5,13.5,0,0,4,5,5,0,60,1982,3,6,6,1,20000,2000,4,4,4,5,2,5,5,4,4,4,2,30,1,16,1,16,5,4,4,13.5,NA,6,6,6,16,3,1,1,1
23,12350,58,33,1,1,1,65005,63,58,0,1,1947,1952,9,0,0,0,5,4,5,0,60,1977,3,6,6,2,40000,2800,4,4,5,4,3,5,5,2,1,1,1,30,0,-8,1,21,4,4,5,13.5,13.5,7,6,7,16,3,1,1,1
23,12330,58,23,1,1,1,20000,50,47,0,1,1960,1963,9,6,0,0,5,4,4,0,60,1987,1,3,5,1,6000,0,4,3,5,5,3,5,5,3,3,5,2,20,1,20,0,-8,4,5,4,9,NA,5,3,5,9,1,0,0,1
23,12180,54,32,1,1,1,20000,53,51,0,1,1957,1959,6,6,0,0,4,5,5,0,60,1978,3,3,4,2,10000,800,4,4,4,4,3,5,3,2,4,5,0,-8,0,-8,0,-8,5,5,5,9,9,5,4,3,9,1,0,1,1
23,12260,56,32,0,0,1,21000,55,52,0,1,1955,1958,6,9,0,0,4,5,5,0,60,1978,3,3,4,2,3000,500,4,5,3,4,3,4,5,4,5,5,0,-8,0,-8,0,-8,4,4,5,9,9,5,4,4,9,3,1,1,1
23,12350,58,33,1,0,2,49000,68,66,0,1,1942,1944,12,12,0,0,3,5,4,0,60,1977,3,6,7,2,20000,1700,3,5,5,3,3,5,3,5,5,5,0,-8,0,-8,0,-8,5,5,4,13.5,12,5,6,6,16,3,1,1,1
23,12330,58,25,1,1,0,18000,51,51,0,1,1959,1959,12,9,0,0,5,5,5,1,60,1985,3,6,6,1,0,0,5,5,5,5,2,5,5,5,5,5,3,20,0,-8,0,-8,5,5,5,16,NA,5,6,5,16,3,1,1,1
23,12330,58,25,1,0,1,181000,57,53,0,1,1953,1957,15,12,0,0,4,4,5,0,60,1985,3,5,6,1,40000,1900,4,4,4,4,4,4,4,3,4,4,0,-8,0,-8,0,-8,4,4,5,15,NA,4,6,5,15,3,1,1,1
23,12270,56,34,0,0,3,14000,73,65,0,1,1937,1945,6,6,0,0,4,5,5,0,60,1976,1,3,5,2,0,0,5,5,4,5,3,5,5,4,2,5,0,-8,0,-8,0,-8,4,5,5,9,3,6,6,6,9,1,0,0,1
23,12270,56,32,0,1,2,12000,61,61,0,1,1949,1949,3,0,0,0,4,4,5,0,60,1978,1,2,4,4,4000,600,4,3,5,4,3,3,3,1,3,5,0,-8,1,21,1,25,4,4,5,3,NA,6,6,6,6,1,0,0,1
23,12340,58,28,1,1,1,23000,53,53,0,1,1957,1957,6,6,0,0,5,4,5,0,60,1982,1,3,5,2,15000,1200,3,3,5,5,3,4,5,4,4,5,7,120,1,20,0,-8,4,5,5,9,15,4,5,4,9,1,0,0,1
23,22740,151,30,1,1,0,72010,62,59,0,0,1948,1951,16,9,0,0,5,5,5,1,60,1980,3,4,4,2,0,3000,4,5,5,5,5,5,5,5,3,5,0,-8,1,20,0,-8,5,5,5,12,12,7,7,6,12,3,1,1,10
23,12340,58,32,1,1,3,30500,60,58,0,1,1950,1952,9,12,0,0,4,4,4,0,60,1978,3,4,5,4,40000,3000,5,4,3,4,4,5,4,5,5,5,4,30,1,23,1,24,4,4,4,10.5,NA,5,5,5,12,3,1,1,1
23,12340,58,29,1,0,1,22000,55,54,0,1,1955,1956,9,9,0,0,5,5,5,0,60,1981,1,3,4,2,9000,900,4,4,5,4,4,4,4,4,4,5,3,5,0,-8,0,-8,5,4,5,9,12,3,3,3,9,1,0,0,1
23,12660,66,28,1,1,3,42500,55,53,0,1,1955,1957,3,0,0,0,3,5,5,0,60,1982,1,3,3,2,20000,0,3,4,3,4,4,4,5,3,5,5,0,-8,1,24,0,-8,5,5,5,9,9,3,5,6,9,1,0,0,1
23,12240,55,31,0,0,2,24200,56,53,0,0,1954,1957,9,6,0,0,5,5,4,0,60,1979,1,3,6,2,1000,300,4,5,5,5,5,5,4,2,4,4,3,60,0,-8,0,-8,4,4,5,9,9,6,6,6,9,1,0,0,11
23,12240,55,26,0,0,2,37000.30078,49,51,0,1,1961,1959,0,0,0,0,5,5,5,0,60,1984,1,2,3,2,0,0,4,2,3,5,2,5,5,2,2,5,0,-8,0,-8,0,-8,4,4,5,3,6,6,4,6,6,1,0,0,1
23,12660,66,29,1,0,3,42500,55,53,0,1,1955,1957,3,0,0,0,3,5,5,0,60,1981,1,3,4,2,5000,0,3,3,3,3,3,3,3,3,3,5,0,-8,0,-8,0,-8,5,5,5,9,9,5,5,5,9,1,0,0,1
23,20090,84,26,1,1,0,41000,51,53,1,1,1959,1957,12,12,0,0,2,2,3,1,60,1984,3,5,6,1,42000,3000,3,4,3,3,3,2,3,2,2,2,1,60,0,-8,0,-8,2,3,2,15,NA,4,6,3,15,3,1,1,1
23,12660,66,27,1,1,1,25000,53,53,0,1,1957,1957,6,6,0,0,4,4,5,0,60,1983,1,2,3,2,26000,0,3,4,5,4,4,5,5,5,2,5,0,-8,1,18,1,18,4,4,5,6,9,4,4,4,6,1,0,0,1
23,12360,58,33,1,1,2,73000,61,61,0,1,1949,1949,6,6,0,0,4,5,5,0,60,1977,3,5,6,2,40000,3000,4,5,5,4,4,5,5,5,5,5,0,-8,1,16,0,-8,4,4,5,15,12,7,6,6,15,3,1,1,1
23,12250,56,32,1,0,2,11500,62,56,0,1,1948,1954,9,6,0,0,2,5,4,0,60,1978,3,3,6,2,1500,0,3,3,2,3,2,3,3,3,3,4,7,30,0,-8,0,-8,3,5,5,9,0,7,7,7,9,3,1,1,1
23,12360,58,32,1,1,3,50000,60,62,0,1,1950,1948,9,9,0,0,4,4,5,0,60,1978,3,5,5,2,50000,5000,5,4,4,4,4,5,5,5,5,5,5,30,1,23,0,-8,5,5,5,15,12,5,4,4,15,3,1,1,1
23,12230,55,34,1,1,2,28000,52,54,0,1,1958,1956,0,0,0,0,4,5,5,0,60,1976,1,1,-8,2,20000,1500,5,3,5,5,1,5,5,5,5,5,0,-8,1,20,1,20,5,5,5,0,6,4,5,4,0,1,0,0,1
23,12360,58,33,1,0,2,29000,65,61,0,1,1945,1949,0,0,0,1,4,4,5,0,60,1977,3,5,6,2,0,0,4,3,4,4,3,4,4,2,1,4,0,-8,0,-8,0,-8,2,4,5,15,15,7,7,7,15,3,1,1,1
23,12250,56,33,1,0,0,20500,58,53,0,1,1952,1957,9,9,0,0,4,4,4,1,60,1977,3,3,4,2,10,0,3,5,5,5,3,5,5,2,2,5,7,120,0,-8,0,-8,5,4,5,9,12,7,7,7,6,3,1,1,1
23,23040,158,33,0,0,1,60500,54,57,0,1,1956,1953,0,9,0,0,5,5,5,0,60,1977,1,1,-8,2,200,0,3,5,5,3,5,5,5,5,5,5,7,60,0,-8,0,-8,3,5,5,0,9,6,4,6,0,1,0,0,1
23,12202,54,29,0,0,1,16400,56,57,0,1,1954,1953,0,0,0,0,5,4,5,0,60,1981,1,2,4,2,1800,0,5,5,5,5,5,5,5,4,3,5,0,-8,0,-8,0,-8,2,4,5,6,0,6,6,6,6,1,0,0,1
23,12202,54,29,0,1,1,16400,60,54,0,1,1950,1956,0,0,0,0,5,5,5,0,60,1981,1,1,-8,2,5700,0,5,5,5,5,5,5,5,3,5,5,0,-8,1,29,0,-8,5,5,5,0,6,6,6,6,0,1,0,0,1
23,12310,57,26,1,1,1,22700,56,54,0,1,1954,1956,9,3,0,0,5,4,5,0,60,1984,3,4,6,1,14400,1000,5,5,5,5,5,5,5,5,3,5,7,30,1,20,1,18,5,4,5,12,NA,6,5,6,12,3,1,1,1
23,12310,57,30,1,0,1,6000,54,51,1,1,1956,1959,12,6,0,0,5,5,5,0,60,1980,3,3,4,2,5000,1000,3,5,5,5,4,4,5,5,1,5,0,-8,0,-8,0,-8,5,4,5,9,9,4,4,6,9,3,1,1,1
23,12290,57,30,1,1,0,17400,54,54,0,1,1956,1956,7.5,3,0,0,3,5,4,1,60,1980,3,3,3,2,12000,870,4,5,3,5,3,5,5,5,4,5,0,-8,1,18,0,-8,5,4,5,7.5,9,5,6,6,9,3,1,1,1
23,12280,56,26,0,1,1,53500,51,51,0,1,1959,1959,0,0,0,0,4,4,4,0,60,1984,1,2,4,1,30000,1000,5,3,3,5,4,4,4,5,5,5,0,-8,1,21,0,-8,1,1,5,6,NA,7,7,7,6,1,0,0,1
23,12670,66,32,1,1,0,30000,56,54,0,1,1954,1956,6,0,0,0,3,5,5,1,60,1978,1,3,6,2,20000,2000,5,5,4,4,4,3,4,2,3,3,0,-8,1,21,0,-8,5,5,5,7.5,9,3,4,4,9,1,0,0,1
23,12190,54,33,1,1,1,36000,61,59,0,1,1949,1951,9,9,0,0,3,4,2,0,60,1977,3,3,6,1,5000,0,2,2,3,5,2,3,1,1,5,5,4,120,1,16,0,-8,4,3,4,7.5,NA,2,3,3,9,3,1,1,1
23,12220,55,20,1,0,1,34000,43,44,0,1,1967,1966,3,9,0,0,5,4,5,0,60,1990,1,4,5,1,-8,-8,-8,-8,-8,-8,4,4,4,4,3,5,0,-8,0,-8,0,-8,4,5,5,13.5,NA,7,7,7,12,1,0,0,1
23,12280,56,21,0,0,1,4000,42,43,0,1,1968,1967,6,6,0,0,3,5,5,0,60,1989,1,2,3,1,2200,0,3,3,3,4,4,5,5,2,2,5,0,-8,0,-8,0,-8,5,5,5,6,NA,7,6,6,6,1,0,0,1
23,12280,56,33,0,1,1,2000,57,55,0,1,1953,1955,0,0,0,0,2,4,5,0,60,1977,1,3,3,2,1000,0,4,5,2,4,3,5,5,5,5,5,0,-8,0,-8,0,-8,4,4,5,9,9,6,5,6,6,1,0,0,1
23,12180,54,30,1,0,1,48000,56,54,0,1,1954,1956,6,9,0,0,5,5,5,0,60,1980,3,6,6,2,21000,1800,5,5,5,5,5,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,13.5,13.5,7,7,7,16,3,1,1,1
23,12220,55,34,1,1,3,35000,65,64,0,1,1945,1946,3,9,0,0,4,5,5,0,60,1976,1,2,5,2,12000,3600,4,5,5,5,4,4,5,4,4,5,0,-8,1,13,0,-8,4,5,5,6,6,5,7,7,6,1,0,0,1
23,12180,54,24,1,0,1,17200,50,50,0,1,1960,1960,12,12,0,0,5,5,5,0,60,1986,3,4,5,1,0,0,5,5,5,5,4,5,3,3,3,3,0,-8,0,-8,0,-8,5,5,5,12,NA,7,5,5,12,3,1,1,1
23,12180,54,34,1,0,3,20700,67,61,0,1,1943,1949,6,6,0,0,5,5,5,0,60,1976,3,3,4,2,0,0,5,5,5,5,3,5,5,2,3,5,0,-8,0,-8,0,-8,5,5,5,9,12,6,6,5,9,3,1,1,1
23,12350,58,32,1,0,0,120000,56,54,0,1,1954,1956,7.5,7.5,0,0,3,4,4,1,60,1978,3,6,6,2,42000,3000,4,4,3,4,3,5,5,3,4,5,0,-8,0,-8,0,-8,3,4,4,15,12,6,6,6,16,3,1,1,1
23,12350,58,30,1,1,0,57000,50,47,0,1,1960,1963,7.5,10.5,0,0,4,4,5,1,60,1980,3,4,5,4,20000,0,4,4,4,4,3,5,4,3,3,4,3,30,0,-8,0,-8,2,5,5,10.5,NA,5,4,3,12,3,1,1,1
23,12230,55,25,1,1,0,52000,49,46,0,1,1961,1964,12,15,0,0,3,5,5,1,60,1985,1,6,7,1,20000,2000,4,4,4,4,3,5,4,4,4,4,2,90,0,-8,0,-8,5,5,5,16,NA,7,7,7,16,1,0,0,1
23,12330,58,24,1,1,1,20000,50,47,0,1,1960,1963,9,6,0,0,5,4,5,0,60,1986,1,3,4,2,15000,1300,5,4,4,4,3,5,5,4,5,5,3,30,0,-8,1,20,5,4,5,9,9,5,4,5,9,1,0,0,1
23,12350,58,30,1,0,1,53000,51,54,0,1,1959,1956,9,9,0,0,4,5,5,0,60,1980,1,3,3,2,30000,2400,4,4,4,5,4,3,3,3,3,3,0,-8,0,-8,0,-8,5,4,5,9,12,4,5,6,9,1,0,0,1
23,12230,55,29,1,0,2,9000,55,52,0,1,1955,1958,6,0,0,0,5,2,4,0,60,1981,1,2,3,2,1000,0,5,5,5,5,1,5,5,5,5,5,0,-8,0,-8,0,-8,2,2,4,3,9,4,6,6,6,1,0,0,1
23,12260,56,27,0,1,1,20000,53,51,0,1,1957,1959,6,9,0,0,5,5,4,0,60,1983,3,4,4,2,20000,2100,5,4,4,4,4,4,5,5,5,5,0,-8,1,18,0,-8,4,4,4,12,9,3,4,4,12,3,1,1,1
23,22650,149,28,1,0,2,30000,57,57,0,1,1953,1953,9,9,0,0,5,5,4,0,60,1982,1,4,6,2,30000,3500,4,5,5,4,4,5,3,5,5,5,0,-8,1,21,0,-8,4,2,5,12,12,5,5,5,9,1,0,0,1
23,12270,56,29,0,0,1,13000,53,53,0,1,1957,1957,12,12,0,0,5,5,5,0,60,1981,1,2,3,2,0,0,5,5,5,5,4,5,5,5,4,5,0,-8,0,-8,0,-8,5,5,5,3,9,6,6,6,6,1,0,0,1
23,12170,54,27,1,0,0,25400,47,46,0,1,1963,1964,12,9,0,0,4,4,4,1,60,1983,3,3,7,2,0,0,4,4,4,4,3,4,3,3,3,5,2,30,0,-8,0,-8,4,4,1,9,6,4,4,5,9,3,1,1,1
23,12170,54,24,1,0,0,27000,50,48,0,1,1960,1962,12,9,0,0,1,2,2,1,60,1986,3,5,6,1,16200,1400,4,4,2,5,2,4,5,5,4,5,0,-8,0,-8,0,-8,4,2,3,13.5,NA,5,5,5,15,3,1,1,1
23,12170,54,33,1,0,2,29000,64,61,0,1,1946,1949,9,0,0,0,3,5,3,0,60,1977,3,2,3,2,5000,500,4,4,2,4,3,3,1,3,4,5,0,-8,0,-8,0,-8,4,5,5,3,3,5,5,6,6,1,0,1,1
23,12230,55,32,1,1,1,29720,59,60,1,1,1951,1950,9,0,1,0,3,5,5,0,60,1978,1,1,-8,2,10000,1100,5,5,3,4,3,5,5,5,5,5,0,-8,1,25,0,-8,5,5,5,0,9,4,4,6,6,1,0,0,1
23,12320,57,32,1,1,3,17700,60,62,0,1,1950,1948,3,0,0,0,4,5,4,0,60,1978,1,2,3,2,0,170,3,3,4,4,3,4,5,1,4,5,0,-8,0,-8,0,-8,2,4,4,6,9,6,6,5,6,1,0,0,1
23,12050,51,33,1,0,1,50003,59,59,0,1,1951,1951,9,9,0,1,2,5,4,0,60,1977,3,4,5,2,12000,1200,4,4,3,3,3,5,5,5,5,5,0,-8,0,-8,0,-8,5,4,5,12,9,6,5,5,12,3,1,1,1
23,12180,54,23,1,1,0,19920,48,48,1,1,1962,1962,12,12,0,0,5,5,5,1,60,1987,3,4,5,1,9600,800,5,3,4,4,3,5,3,3,3,5,0,-8,0,-8,0,-8,5,5,5,12,NA,7,5,5,15,3,1,1,1
23,12250,56,33,1,1,1,12000,57,54,0,1,1953,1956,9,9,0,0,4,5,5,0,60,1977,3,3,5,2,15000,500,5,5,3,5,3,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,4,9,9,4,4,7,9,3,1,1,1
23,12320,57,21,1,0,1,15050,47,44,0,1,1963,1966,6,0,0,0,3,4,4,0,60,1989,1,4,6,1,8000,800,3,4,4,4,3,3,3,3,3,4,1,2,0,-8,0,-8,4,2,4,12,NA,7,7,7,12,1,0,0,1
23,12220,55,32,1,1,1,24500,53,58,0,1,1957,1952,9,9,0,0,5,5,5,0,60,1978,1,2,3,2,50000,6000,4,5,5,4,2,5,5,3,3,5,0,-8,1,18,0,-8,4,4,5,6,9,6,6,6,6,1,0,0,1
23,12230,55,27,1,1,0,28200,48,52,0,0,1962,1958,6,0,0,0,5,4,5,1,60,1983,1,3,6,2,13000,1100,4,3,5,4,3,3,3,3,3,5,5,40,1,27,0,-8,4,4,5,9,9,7,6,7,9,1,0,0,11
23,12320,57,25,1,1,1,80000,48,46,0,1,1962,1964,9,0,0,0,3,5,5,0,60,1985,1,3,4,1,30000,3000,5,5,4,5,3,5,5,5,5,5,1,90,1,20,1,21,5,5,5,9,NA,7,6,7,9,1,0,0,1
23,20220,88,34,1,1,0,45000,57,59,0,1,1953,1951,9,9,0,0,2,5,4,1,60,1976,3,4,6,4,45000,3000,4,3,2,4,3,5,5,3,3,5,0,-8,1,20,0,-8,4,4,5,12,NA,5,5,5,12,3,1,1,1
23,12210,55,26,1,1,0,50000,55,50,0,1,1955,1960,12,12,0,0,4,5,5,1,60,1984,3,6,7,1,7000,1500,4,5,5,5,5,4,4,1,3,5,7,120,1,25,1,19,5,5,5,17.5,NA,6,5,6,16,3,1,1,1
23,22660,149,30,1,0,0,75000,59,56,1,1,1951,1954,15,16,1,0,3,5,4,1,60,1980,3,6,6,2,45000,3500,3,4,3,4,3,4,4,3,3,3,1,60,0,-8,0,-8,5,5,4,16,12,4,4,6,16,3,1,1,1
23,12360,58,32,1,0,3,42000,54,55,0,1,1956,1955,12,0,0,0,4,5,5,0,60,1978,1,5,6,2,20000,600,3,4,4,3,4,4,4,1,1,5,0,-8,0,-8,0,-8,5,4,4,15,15,7,5,5,15,1,0,0,1
23,12050,51,24,1,1,0,10000,51,50,0,1,1959,1960,9,12,0,0,3,5,5,1,60,1986,3,3,5,1,20000,0,5,5,3,5,3,5,5,5,5,5,2,30,1,17,1,-1,5,5,5,9,NA,4,3,4,12,3,1,1,1
23,22670,149,26,1,0,1,15000,51,48,0,1,1959,1962,9,6,0,0,5,5,5,0,60,1984,1,4,6,2,15000,1500,4,4,4,5,3,5,5,3,3,5,0,-8,0,-8,0,-8,5,5,5,12,12,5,5,5,12,1,0,0,1
23,22650,149,21,1,0,0,27000,45,45,0,1,1965,1965,9,9,0,0,4,5,5,1,60,1989,1,3,4,1,24000,2000,4,4,5,4,2,5,1,5,5,5,0,-8,0,-8,0,-8,4,5,5,9,NA,5,5,5,9,1,0,0,1
23,12340,58,30,1,1,1,40000,50,47,0,1,1960,1963,9,0,0,0,4,4,4,0,60,1980,1,2,4,2,15000,1500,4,3,4,2,3,5,3,3,3,5,0,-8,1,20,1,20,5,5,5,3,7.5,4,4,5,6,1,0,0,1
23,12180,54,20,1,1,0,4800,50,42,0,1,1960,1968,0,9,0,0,5,5,5,1,60,1990,3,2,4,1,0,0,4,3,4,4,1,4,3,3,3,1,0,-8,0,-8,0,-8,5,5,5,6,NA,5,5,4,6,3,1,1,1
23,12320,57,24,1,1,1,16000,49,42,0,1,1961,1968,7.5,0,0,0,4,4,5,0,60,1986,1,2,4,1,4000,0,4,4,4,5,4,4,3,5,4,5,7,30,1,18,0,-8,4,2,5,3,NA,6,7,7,6,1,0,0,1
23,12260,56,32,0,1,1,81000,56,56,0,1,1954,1954,9,12,0,0,5,5,5,0,60,1978,3,3,3,2,12000,1900,5,5,5,3,2,5,5,5,5,5,0,-8,1,15,1,29,5,5,5,9,9,3,3,3,9,3,1,1,1
23,12280,56,22,0,1,1,7100,42,42,0,1,1968,1968,3,3,0,0,4,4,5,0,60,1988,1,2,5,1,0,0,4,4,4,5,3,5,4,5,5,5,0,-8,1,21,0,-8,4,4,5,6,NA,6,6,6,6,1,0,0,1
23,12670,66,31,1,1,1,26000,58,58,0,1,1952,1952,6,6,0,0,5,5,5,0,60,1979,1,3,4,2,20000,2000,3,4,5,5,5,5,5,5,3,5,7,240,1,20,1,20,5,5,5,9,6,5,4,5,9,1,0,0,1
23,12280,56,27,0,1,1,1000,52,46,0,1,1958,1964,9,12,0,0,2,5,5,0,60,1983,1,2,2,1,2500,0,2,4,3,3,3,2,3,1,1,5,0,-8,0,-8,0,-8,5,5,5,6,NA,6,6,6,6,1,0,0,1
23,20380,92,32,1,0,0,64800,61,59,0,1,1949,1951,7.5,7.5,0,0,4,5,5,1,60,1978,3,5,6,4,30000,2000,4,4,3,4,2,4,5,4,3,3,0,-8,0,-8,0,-8,4,5,5,13.5,NA,6,4,6,15,3,1,1,1
23,12280,56,30,0,0,1,2000,53,56,0,1,1957,1954,0,0,0,0,2,5,4,0,60,1980,1,3,9,2,1000,0,4,4,3,4,4,2,4,2,5,5,0,-8,0,-8,0,-8,4,5,4,9,9,6,6,6,9,1,0,0,1
23,12170,54,30,1,1,1,15000,54,52,0,1,1956,1958,0,0,0,0,4,3,5,0,60,1980,1,2,4,1,12000,1600,4,4,4,4,3,4,4,4,4,5,0,-8,0,-8,0,-8,4,3,4,6,NA,3,2,4,9,1,0,0,1
23,22650,149,24,1,0,1,44023.65023,51,45,0,0,1959,1965,12,9,0,0,5,5,4,0,60,1986,3,5,6,1,15000,1500,4,5,4,4,4,5,5,4,5,5,4,1,0,-8,0,-8,4,4,5,13.5,NA,5,5,5,12,3,1,1,10
23,12260,56,25,0,1,1,25000,49,47,0,1,1961,1963,10.5,9,0,0,5,5,5,0,60,1985,3,3,4,2,15000,1500,5,4,4,3,4,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,9,9,4,3,3,9,3,1,1,1
23,12170,54,32,1,0,1,6600,60,57,0,1,1950,1953,0,9,0,0,5,4,5,0,60,1978,3,3,6,2,0,0,3,5,5,4,3,5,5,3,5,5,0,-8,1,21,1,21,3,3,5,9,9,5,6,5,9,3,1,1,1
23,22860,154,24,1,0,0,60500,50,52,0,1,1960,1958,15,15,0,0,4,2,4,1,60,1986,3,5,7,1,0,1000,4,5,4,5,4,5,3,3,5,5,2,60,0,-8,0,-8,2,2,4,15,NA,7,7,7,15,3,1,1,1
23,12250,56,33,1,1,1,67000,62,58,0,1,1948,1952,0,9,0,0,4,5,5,0,60,1977,3,3,3,2,6000,600,5,5,5,5,4,3,5,5,5,5,0,-8,1,18,0,-8,4,5,5,9,9,5,3,7,9,3,1,1,1
23,12340,58,34,1,1,1,61000,61,60,0,1,1949,1950,9,6,0,0,5,4,5,0,60,1976,3,4,5,2,30000,3000,5,5,5,5,4,5,5,5,5,5,2,60,1,20,0,-8,4,4,5,12,9,5,4,4,6,1,0,1,1
23,22790,152,28,1,0,1,65001.5,56,52,1,1,1954,1958,9,9,0,0,5,5,5,0,60,1982,1,3,6,2,24000,500,5,5,5,5,4,5,5,5,3,5,2,5,0,-8,0,-8,5,5,5,9,12,7,6,5,9,1,0,0,1
23,12250,56,32,1,0,2,25000,61,60,0,1,1949,1950,9,9,0,0,5,5,5,0,60,1978,3,3,2,2,5000,0,5,5,5,5,5,5,5,5,5,5,0,-8,0,-8,0,-8,4,4,5,9,9,4,4,7,9,3,1,1,1
23,12240,55,20,0,1,0,72000,42,43,1,0,1968,1967,12,0,0,0,5,4,5,1,60,1990,1,4,7,1,0,0,5,5,5,5,5,4,3,5,3,5,7,120,0,-8,0,-8,4,4,5,12,NA,7,4,6,12,1,0,0,11
23,12260,56,26,0,0,2,20000,55,53,0,1,1955,1957,9,9,0,0,3,4,4,0,60,1984,3,3,5,2,0,0,5,5,5,5,4,4,4,4,4,3,0,-8,0,-8,0,-8,4,5,4,9,12,4,3,3,9,3,1,1,1
23,12270,56,33,0,1,2,12000,61,61,0,1,1949,1949,3,0,0,0,3,5,5,0,60,1977,1,2,4,1,5000,0,3,4,5,3,3,5,3,4,5,5,0,-8,0,-8,0,-8,5,5,5,3,NA,6,6,6,6,1,0,0,1
23,12310,57,33,1,0,1,40800,56,54,0,1,1954,1956,9,9,0,0,5,4,5,0,60,1977,3,5,6,2,0,0,5,5,4,4,5,4,5,3,4,5,5,30,0,-8,0,-8,4,3,5,15,9,6,4,5,15,3,1,1,1
23,12310,57,28,1,1,0,15200,56,55,0,1,1954,1955,6,6,0,0,5,5,4,1,60,1982,3,3,6,2,0,0,4,4,4,5,1,5,3,3,3,3,0,-8,1,12,0,-8,3,4,5,9,9,6,4,6,9,3,1,1,1
23,12270,56,32,0,1,3,30000,61,58,1,1,1949,1952,6,6,1,0,5,4,5,0,60,1978,1,2,4,2,20000,0,5,5,5,5,5,5,5,5,1,5,0,-8,1,20,0,-8,4,5,5,3,3,6,6,6,6,1,0,0,1
23,22880,154,27,1,0,1,25600,57,53,0,1,1953,1957,6,6,0,1,5,5,5,0,60,1983,1,3,4,2,0,0,3,5,5,4,4,4,5,1,3,5,0,-8,0,-8,0,-8,4,4,5,9,9,7,7,7,9,1,0,0,1
23,12280,56,32,0,0,2,5590,60,54,0,1,1950,1956,0,0,0,0,4,5,5,0,60,1978,1,2,2,2,0,0,4,4,4,4,4,5,5,5,5,5,0,-8,0,-8,0,-8,5,5,5,6,9,3,4,4,0,1,0,0,1
23,12230,55,20,1,1,1,83000,43,39,0,1,1967,1971,9,0,0,0,5,5,5,0,60,1990,1,3,3,1,50000,4000,5,5,5,5,5,5,1,5,5,5,0,-8,1,20,0,-8,5,5,5,9,NA,7,7,7,9,1,0,0,1
23,12290,57,29,1,0,2,17400,56,55,0,1,1954,1955,6,6,0,0,1,5,5,0,60,1981,3,3,5,2,0,0,3,5,2,3,1,5,5,3,5,5,0,-8,0,-8,0,-8,5,5,5,9,7.5,6,6,6,9,3,1,1,1
23,22650,149,26,1,1,1,71000,53,51,0,0,1957,1959,6,6,0,0,3,5,5,0,60,1984,1,4,5,4,55000,5500,3,3,4,4,1,4,3,3,2,5,7,30,1,20,1,20,4,4,5,12,NA,5,5,5,12,3,1,0,11
23,12320,57,27,1,1,1,17600,54,53,0,1,1956,1957,9,0,0,0,4,5,2,0,60,1983,3,2,3,1,9000,135,4,3,4,4,2,4,4,5,5,5,0,-8,1,17,0,-8,2,4,5,6,NA,7,6,7,6,3,1,1,1
